Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
8565900047,2023-02-15 15:19:44,Junga lunga lay,Run,,2027,4.83,184,34,false,,,activities/9195790828.fit.gz,,,2027,1568,4835.0400390625,5.07625579833984,3.083571434021,81,20,56.4000015258789,143.800003051758,30.9165458679199,1.80763757228851,,,85,82.2645950317383,,163.901931762695,,,295,,22,34,,,,,,,,,,,0,,0,,1,5228.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.38531827926636,0,,,,4278,
8568478324,2023-02-15 22:50:00,Afternoon Activity,Weight Training,,3600,0,,,false,,,,,,3600,3600,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
8573803038,2023-02-16 22:30:00,Afternoon Activity,Weight Training,,5400,0,,,false,,,,,,5400,5400,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
8576549371,2023-02-17 15:05:35,Stoney run does not smell good today,Run,"Objectively not fantastic, but building back much better.",2079,4.99,181,36,false,,,activities/9207513141.fit.gz,,,2079,1648,4992.06982421875,4.26143980026245,3.02916860580444,38,58,122.199996948242,158.600006103516,22.4402637481689,-0.556883156299591,,,84,81.0981369018555,,164.262969970703,,,299,,22,36,,,,,,,,,,,0,,0,,1,5064.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.40118789672852,0,,,,4436,
8584166517,2023-02-18 23:26:25,Treadmill,Run,,1080,3.21,,,false,,,,,,1080,1080,3218.6943359375,,2.9802725315094,,,,,,0,,,,,,,,,260.107177734375,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.9802725315094,0,,,,,
8584551309,2023-02-19 00:10:29,Evening Activity,Weight Training,Running immediately before doing legs is not a good idea,7200,0,,,false,,,,,,7200,7200,0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
8587537982,2023-02-18 04:14:54,Night Run,Run,,1647,0.05,,,false,,,activities/9219398010.fit.gz,,,1647,1634,50.9799995422363,0.555479466915131,0.0311995092779398,0,0,80.8000030517578,85.5999984741211,0.986440300941467,-8.23851871490479,,,53,51.4137916564941,,,,,2,,29,,,,,,,,,,,,,,0,,1,53.5999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03095324896276,0,,,,66,
8590699567,2023-02-20 02:05:18,Treadmill v2,Run,,1110,3.21,,,false,,,,,,1110,1110,3218.6943359375,,2.89972472190857,,,,,,0,,,,,,,,,260.107177734375,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.89972472190857,0,,,,,
8590717807,2023-02-20 02:32:21,Treadmill cd,Run,,225,0.8,,,false,,,,,,225,225,804.700012207031,,3.57644438743591,,,,,,0,,,,,,,,,65.028923034668,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.57644438743591,0,,,,,
8599825455,2023-02-21 17:33:44,Lunch Run,Run,,2684,6.44,185,46,false,,,activities/9232490889.fit.gz,,,2684,2064,6446.1298828125,4.63599872589111,3.12312483787537,66,87,86.1999969482422,142.199996948242,44.693244934082,0.0403342545032501,,,107,81.2392959594727,,165.389434814453,,,382,,22,46,,,,,,,,,,,,,0,,1,6656.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.40168762207031,0,,,,5586,
8617247389,2023-02-25 02:15:14,Tread dead redemption,Run,,1606,4.82,,,false,,,,,,1606,1606,4828,,3.00622653961182,,,,,,0,,,,,,,,,390.157379150391,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.00622653961182,0,,,,,
8633930181,2023-02-28 01:43:16,1mi wu/4x 800/1mi cd,Run,Post leg day gentle reintro to track running,2418,4.83,187,43,false,,,activities/9268421095.fit.gz,,,2418,1431,4834.18017578125,4.288330078125,3.37818312644958,37,30,78.8000030517578,96.1999969482422,25.5427913665771,0.186174273490906,,,88,83.0927581787109,,171.17951965332,,,295,,14,43,,,,,,,,,,,0,,0,,1,4955.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.99924743175507,0,,,,3946,
8633937939,2023-02-27 17:28:27,Treadie wu,Run,"Thanks a lot for making me do the first half on an 8% incline, machine",540,1.61,,,false,,,,,,540,540,1609.40002441406,,2.98037028312683,,,,,,0,,,,,,,,,130.057846069336,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.98037028312683,0,,,,,
8650760916,2023-03-03 02:30:16,Night Run,Run,,1435,4.06,185,28,false,,,activities/9286016476.fit.gz,,,1435,1296,4060.96997070313,4.80199909210205,3.13346457481384,44,55,64.8000030517578,88.1999969482422,8.91265773773193,-0.201922118663788,,,104,82.0418930053711,,164.57585144043,,,244,,18,28,,,,,,,,,,,,,0,,1,4102.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.82994437217712,12.6000003814697,,,,3542,
8667393551,2023-03-05 23:03:34,Evening Run,Run,,2318,6.58,187,58,false,,,activities/9304038774.fit.gz,,,2318,2092,6587.75,5.24332666397095,3.14902019500732,74,72,194.800003051758,247.199996948242,35.792552947998,0.154832780361176,,,86,80.9221496582031,,171.150741577148,,,398,,20,58,,,,,,,,,,,,,0,,1,6760.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.84199738502502,0,,,,5646,
8672873126,2023-03-07 01:44:12,Making a withdrawal from swells fargo tn,Run,Cd from lifting. Added 20lbs and 1.5x reps to squats from 4 weeks ago,527,1.62,164,3,false,,,activities/9309789579.fit.gz,,,527,523,1621.23999023438,7.0999960899353,3.09988522529602,11,6,73.1999969482422,85.4000015258789,15.5884666442871,0.444104790687561,,,83,80.56201171875,,145.319763183594,,,96,,19,3,,,,,,,,,,,0,,0,,1,1660.09997558594,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0763566493988,0,,,,1418,
8710140311,2023-03-13 22:35:57,Pretty comfy tbh,Run,I watched a video of Masai runners doing some insane plyometrics today,3019,8.05,181,61,false,,,activities/9348869186.fit.gz,,,3019,2693,8055.009765625,4.52335596084595,2.99109172821045,87,78,129.199996948242,198.600006103516,17.1044788360596,0.134078085422516,,,85,80.3242263793945,,165.609725952148,,,491,,16,61,,,,,,,,,,,0,,0,,1,8205,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.66810536384583,1893.30004882813,,,,7210,
8715390197,2023-03-14 21:10:03,Barkley Marathon is today,Run,God bless those krazy kids,3207,8.05,190,53,false,,,activities/9354528150.fit.gz,,,3207,2673,8053.68017578125,4.2142858505249,3.01297426223755,113,111,71,136,30.6423454284668,0.074500098824501,,,109,80.8042984008789,,162.223678588867,,,484,,15,53,,,,,,,,,,,0,,0,,1,8370.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.51128172874451,2634.69995117187,,,,7156,
8726186658,2023-03-16 19:34:53,Simply terrible!,Run,Fighting off count yakula,3609,6.44,176,25,false,,,activities/9365900123.fit.gz,,,3609,2161,6445.2001953125,6.62600088119507,2.98250818252563,38,48,166.800003051758,199.399993896484,24.4594058990479,-0.111710987985134,,,107,80.1087036132813,,149.104766845703,,,368,,26,25,,,,,,,,,,,0,,0,,1,6514.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.78586876392365,0,,,,5734,
8736898942,2023-03-18 17:43:53,3 Barkley finishers this year,Run,50+ hrs of straight running oml,3770,9.66,186,70,false,,,activities/9377203771.fit.gz,,,3770,3176,9663.66015625,4.90595722198486,3.04271411895752,108,123,166.199996948242,248.800003051758,49.3943481445313,0.105550035834312,,,86,80.1521224975586,,165.095016479492,,,589,,19,70,,,,,,,,,,,0,,0,,1,9927.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.56330513954163,2518.80004882812,,,,8456,
8749011762,2023-03-20 21:09:53,Best effort in a while,Run,Empty stomach but pushes through for a good result,3040,8.38,,,false,,,activities/8749011762.gpx,,,3040,2715,8386.58984375,4.83799982070923,3.08898329734802,55.4258193969727,55.4258193969727,89.9000015258789,113.199996948242,17.2413635253906,0,,,,,,,,,686.282653808594,,,,,,,,,,,,,,,,0,,1,8492.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.75874662399292,4596.60009765625,,,,7206,
8760803000,2023-03-22 21:18:16,Afternoon Run,Run,,2473,6.44,,,false,,,activities/8760803000.gpx,,,2473,2097,6442.72021484375,4.81600046157837,3.07235097885132,16.7506504058838,25.6506519317627,96.4000015258789,105.599998474121,39.5909194946289,-0.13814041018486,,,,,,,,,522.768859863281,,,,,,,,,,,,,,,,0,,1,6469,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.605224609375,6147,,,,5494,
8777019329,2023-03-25 20:45:20,Didn’t want to do this one,Run,,2305,5.01,,,false,,,activities/8777019329.gpx,,,2305,1605,5015.5498046875,10.0689992904663,3.12495303153992,52.3459739685059,52.6459732055664,89.9000015258789,113.199996948242,18.1660823822021,-0.00598139828070998,,,,,,,,,413.46337890625,,,,,,,,,,,,,,,,0,,1,5116.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.17594361305237,456.700012207031,,,,4286,
8809671419,2023-03-31 19:26:04,Low impact means no ouchie,Ride,Actually more fun than I remember,2134,10.51,,,false,,,activities/8809671419.gpx,,,2134,1724,10512.7802734375,11.9558591842651,6.097900390625,119.782699584961,119.68270111084,72.1999969482422,138,32.9555854797363,0.000951223133597523,,,,,,,,112.997123718262,217.209854125977,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.92632627487183,0,,,,,
8843866850,2023-04-06 17:39:59,Trying to avoid yakking,Run,3x1mi going easy on my knee,2029,4.83,,,false,,,activities/8843866850.gpx,,,2029,1606,4832.240234375,9.86400032043457,3.00886678695679,61.0195426940918,56.5195426940918,64.0999984741211,116.599998474121,42.6827735900879,0.0931245088577271,,,,,,,,,399.216339111328,,,,,,,,,,,,,,,,0,,1,4940.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.38158702850342,1236.69995117188,,,,4144,
8849189482,2023-04-07 16:01:27,Hungary,Run,Nice weather,3000,8.05,,,false,,,activities/8849189482.gpx,,,3000,2530,8051.580078125,5.996666431427,3.1824426651001,88.8687362670899,86.8687362670898,72.4000015258789,127.300003051758,18.9126167297363,0.0248398445546627,,,,,,,,,659.348205566406,,,,,,,,,,,,,,,,0,,1,8159.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.68386006355286,0,,,,6652,
8850457516,2023-04-07 21:54:35,"Okay, hills ARE kinda fun",Ride,[strava://athletes/53568279/12]Oliver Wolff was right,1330,8.18,179,20,false,,,activities/9496728013.fit.gz,,,1330,1208,8183.4501953125,11.3960208892822,6.77437925338745,89,107,10,52.7999992370606,12.0121593475342,-0.219956129789352,,,,,,153.289733886719,,114.504058837891,206,,18,20,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6.15296983718872,0,,,,,
8855829332,2023-04-08 16:18:01,Cuz fuck my knees right?,Run,"Icy hot, my best friend, where are you?",3222,4.83,177,17,false,,,activities/9502403550.fit.gz,,,3222,1620,4837,5.24799823760986,2.98580241203308,57,46,41.2000007629395,96.4000015258789,45.8212356567383,-0.454827278852463,,,107,81.2804718017578,,149.456451416016,,,279,,19,17,,,,,,,,,,,0,,0,,1,5082.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.50124144554138,1241.5,,,,4394,
8868420444,2023-04-10 21:11:18,Good feels,Run,Good music good knees,2802,8.05,,,false,,,activities/8868420444.gpx,,,2802,2481,8051.43017578125,5.90199995040894,3.24523591995239,92.2912826538086,84.7912826538086,72.4000015258789,127.300003051758,7.35302019119263,0.0931511521339417,,,,,,,,,661.909912109375,,,,,,,,,,,,,,,,0,,1,8190.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.87345838546753,4,,,,6766,
8874246398,2023-04-11 20:57:00,Almost ate shit on charles,Ride,Pulled it together tho hell yeah,2037,9.33,,,false,,,activities/8874246398.gpx,,,2037,1531,9329.0595703125,15.1318359375,6.0934419631958,96.3715438842774,91.8715438842773,72.1999969482422,138,29.1801834106445,0.0482363738119602,,,,,,,,114.767196655273,195.915069580078,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.57980346679688,0,,,,,
8879766773,2023-04-12 18:26:48,It’s that time of year,Run,Time to spend the next 4-6 months whining about how hot it is,2874,6.69,,,false,,,activities/8879766773.gpx,,,2874,2106,6698.6201171875,11.9600009918213,3.18073129653931,75.3869247436523,76.3869018554688,64.0999984741211,127.300003051758,34.8621788024902,-0.0149284480139613,,,,,,,,,551.392272949219,,,,,,,,,,,,,,0,,0,,1,6823.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.33076548576355,1905.80004882813,,,,5590,
